,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_nrounds,param_min_child_weight,param_lambda,param_eta,param_colsample_bytree,param_colsample_bylevel,param_alpha,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy
0,95.15480313301086,0.3583015300188668,0.0891613483428955,0.0290125593341284,2222.0,5.039684199579493,1024.0,0.2143109957132683,0.6666666666666666,1.0,0.4629373561436453,"{'nrounds': 2222.0, 'min_child_weight': 5.039684199579493, 'lambda': 1024.0, 'eta': 0.21431099571326834, 'colsample_bytree': 0.6666666666666666, 'colsample_bylevel': 1.0, 'alpha': 0.46293735614364534}",0.8972171600352017,0.901795032047538,0.9106086785200314,0.9127317519669704,0.9095685323673756,0.9063842309874234,0.0058885090060698,52,0.4154460719041279,0.3952569169960474,0.4197860962566845,0.4522875816993464,0.4707379134860051,0.4307029160684422,0.0271185025675053,85,0.9006562570717357,0.8961303462321792,0.901765504753282,0.9051607062019014,0.9058397464916252,0.9019105121501448,0.0034930543903699,52
1,39.60653648376465,2.0666510775042237,0.1007306575775146,0.0337506130930478,3889.0,43.54528000558007,0.4629373561436453,0.0992125657480124,0.6666666666666666,0.6666666666666666,219.4544596103868,"{'nrounds': 3889.0, 'min_child_weight': 43.54528000558007, 'lambda': 0.46293735614364534, 'eta': 0.09921256574801249, 'colsample_bytree': 0.6666666666666666, 'colsample_bylevel': 0.6666666666666666, 'alpha': 219.45445961038678}",0.8688187775986541,0.8656665926808564,0.8728199216115426,0.8795807529017684,0.8808965295629819,0.8735565148711606,0.0059229529086096,153,0.1184668989547038,0.1452702702702702,0.136986301369863,0.1833333333333333,0.1779242174629324,0.1523962042782206,0.0246909992272431,171,0.8854944557592216,0.8854944557592216,0.885921231326392,0.8890900860117701,0.8870529651425985,0.8866106387998407,0.0013645748711609,169
2,28.290767621994014,14.92947216208081,0.0470736503601074,0.0169883023173586,2222.0,5.039684199579493,0.0992125657480124,0.0045567540608442,0.2222222222222222,0.2222222222222222,0.4629373561436453,"{'nrounds': 2222.0, 'min_child_weight': 5.039684199579493, 'lambda': 0.09921256574801249, 'eta': 0.004556754060844206, 'colsample_bytree': 0.2222222222222222, 'colsample_bylevel': 0.2222222222222222, 'alpha': 0.46293735614364534}",0.879703696564722,0.8758688465222776,0.8806953427775965,0.8900697203396433,0.893719326945548,0.8840113866299575,0.0067349953592124,123,0.1195079086115993,0.1567291311754685,0.1080139372822299,0.1462585034013605,0.1460101867572156,0.1353039334455748,0.0183734800830175,182,0.8866259334691107,0.8879837067209776,0.8841104572204618,0.8863739248528746,0.8861475780896333,0.8862483200706116,0.0012450334757832,174
3,19.3506338596344,2.893639713516828,0.0690152645111084,0.0274467114908257,1111.0,14.813995396596646,0.0009765625,0.002109491677524,0.4444444444444444,0.2222222222222222,0.0045567540608442,"{'nrounds': 1111.0, 'min_child_weight': 14.813995396596646, 'lambda': 0.0009765625, 'eta': 0.002109491677524035, 'colsample_bytree': 0.4444444444444444, 'colsample_bylevel': 0.2222222222222222, 'alpha': 0.004556754060844206}",0.8781959923054758,0.8737626846724765,0.8828245203620284,0.8910624561813508,0.8935343148710758,0.8838759936784815,0.0074910004985711,124,0.1501706484641638,0.1722972972972972,0.1342512908777969,0.1616161616161616,0.1582491582491582,0.1553169113009155,0.0127032005438123,169,0.8873048200950441,0.8891151844308667,0.8861475780896333,0.8872793119058398,0.8868266183793572,0.8873347025801482,0.0009840214247187,160
4,30.04180283546448,0.5528186684200476,0.0556511878967285,0.012762991852726,1.0,5.039684199579493,0.4629373561436453,0.002109491677524,1.0,0.2222222222222222,0.0212623437527246,"{'nrounds': 1.0, 'min_child_weight': 5.039684199579493, 'lambda': 0.46293735614364534, 'eta': 0.002109491677524035, 'colsample_bytree': 1.0, 'colsample_bylevel': 0.2222222222222222, 'alpha': 0.021262343752724643}",0.8800604833999206,0.8766661409780144,0.8834560560862244,0.8913891485549583,0.8921795882994469,0.884750283463713,0.0061366392905902,119,0.2106969205834684,0.2253968253968253,0.194078947368421,0.2100161550888529,0.226475279106858,0.2133328255088852,0.0118905365797333,144,0.8897940710568002,0.8895677755148224,0.8890900860117701,0.8893164327750113,0.8902218198279764,0.8895980370372761,0.0003913477408556,132
5,19.756025123596192,2.51803111393024,0.0582441329956054,0.0149612409999514,1667.0,1.7144879657061456,0.0992125657480124,1.0,0.1111111111111111,0.7777777777777777,0.0045567540608442,"{'nrounds': 1667.0, 'min_child_weight': 1.7144879657061456, 'lambda': 0.09921256574801249, 'eta': 1.0, 'colsample_bytree': 0.1111111111111111, 'colsample_bylevel': 0.7777777777777777, 'alpha': 0.004556754060844206}",0.8763633832542854,0.8852509287166187,0.8874681367062704,0.8939335514528317,0.8860744332788035,0.885818086681762,0.0056278278610958,110,0.5010752688172043,0.4691891891891891,0.4755700325732899,0.501657458563536,0.4892703862660944,0.4873524670818628,0.0131556596908765,57,0.8949988685222902,0.8888888888888888,0.890674513354459,0.8979176097781801,0.8922589406971481,0.8929477642481933,0.0031944642752065,107
6,7.461785745620728,0.4771729348907849,0.0630312442779541,0.0225172323036552,2778.0,14.813995396596646,1024.0,0.2143109957132683,0.8888888888888888,0.0,0.0992125657480124,"{'nrounds': 2778.0, 'min_child_weight': 14.813995396596646, 'lambda': 1024.0, 'eta': 0.21431099571326834, 'colsample_bytree': 0.8888888888888888, 'colsample_bylevel': 0.0, 'alpha': 0.09921256574801249}",0.865101964128564,0.8605114366486765,0.8673336074052075,0.8754143296720418,0.8811200046739893,0.8698962685056959,0.0074033628571354,166,0.1174438687392055,0.1505016722408026,0.1013986013986013,0.1517706576728499,0.1598639455782313,0.1361957491259381,0.0226711060326303,181,0.8843629780493324,0.8850418646752659,0.8836577636939792,0.8861475780896333,0.8881846989588049,0.8854789766934031,0.0015824852279734,185
7,17.81375918388367,0.4461637602181118,0.0494678974151611,0.007817468432663,1667.0,74.65785853287147,0.0009765625,1.0,0.8888888888888888,0.2222222222222222,2.160119477784612,"{'nrounds': 1667.0, 'min_child_weight': 74.65785853287147, 'lambda': 0.0009765625, 'eta': 1.0, 'colsample_bytree': 0.8888888888888888, 'colsample_bylevel': 0.2222222222222222, 'alpha': 2.1601194777846118}",0.8785912322920804,0.8962762746976317,0.8909584078862475,0.8971181935031549,0.8826926073070032,0.8891273431372235,0.0073583852452435,93,0.5266457680250785,0.5075528700906344,0.5185950413223139,0.5301944728761515,0.5159914712153518,0.5197959247059061,0.0080107244506527,22,0.8974881194840462,0.8893414799728445,0.8945224083295609,0.8961068356722499,0.8972385694884563,0.8949394825894317,0.0029884995580854,97
8,28.921280670166016,0.2333453910810975,0.0652260780334472,0.01525099369094,1.0,14.813995396596646,1024.0,0.4629373561436453,0.6666666666666666,0.2222222222222222,0.0045567540608442,"{'nrounds': 1.0, 'min_child_weight': 14.813995396596646, 'lambda': 1024.0, 'eta': 0.46293735614364534, 'colsample_bytree': 0.6666666666666666, 'colsample_bylevel': 0.2222222222222222, 'alpha': 0.004556754060844206}",0.903774152473073,0.9094267657297724,0.9157375288763004,0.922497468255823,0.9139382254420816,0.9130748281554102,0.0062678944482965,24,0.4794007490636703,0.4474660074165636,0.4640605296343001,0.4771322620519159,0.4969097651421508,0.4729938626617201,0.0165022469181029,71,0.9056347589952478,0.8988458927359131,0.9038026256224536,0.9042553191489362,0.9078768673607968,0.9040830927726696,0.0029778173773367,39
9,24.21801905632019,1.22111530040838,0.0534572124481201,0.0064509297461171,556.0,8.640477911138449,0.0009765625,1.0,1.0,0.2222222222222222,0.0992125657480124,"{'nrounds': 556.0, 'min_child_weight': 8.640477911138449, 'lambda': 0.0009765625, 'eta': 1.0, 'colsample_bytree': 1.0, 'colsample_bylevel': 0.2222222222222222, 'alpha': 0.09921256574801249}",0.8859576879044881,0.8877231256279059,0.8952543138279014,0.8998101191867259,0.8877609643997819,0.8913012421893607,0.0053276227435104,90,0.52218782249742,0.5075921908893709,0.5079030558482613,0.5454545454545454,0.5446808510638298,0.5255636931506855,0.0167772538764474,8,0.8952251640642679,0.8972618239420683,0.8942960615663196,0.90493435943866,0.9031235853327296,0.8989681988688091,0.0042804953106319,76
